Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Method,Any other comments
14/03/2017,20:00,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
14/03/2017,20:49,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
14/03/2017,21:34,,Myotis sp.,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:18,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:23,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:32,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:33,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:33,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:35,,Noctule,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:35,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:37,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:37,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:37,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:39,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:40,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:40,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:41,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:42,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:42,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:43,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:43,,Noctule,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:43,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:43,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:44,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:45,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:45,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:50,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:53,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:55,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:57,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,18:59,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:00,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:03,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:07,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:08,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:09,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:09,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:10,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:12,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:13,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:14,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:14,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:14,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:15,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:15,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:15,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:17,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:17,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:17,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:18,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:18,,Myotis sp.,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:18,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:19,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:19,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:20,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:20,,Myotis sp.,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:20,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:21,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:21,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:21,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:22,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:23,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:23,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:32,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:34,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:38,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:39,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:49,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:50,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:50,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:52,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:52,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:52,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:53,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:54,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:54,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:54,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:55,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:58,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:58,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:59,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:59,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,19:59,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:04,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:05,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:05,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:07,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:08,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:08,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:12,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:12,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:12,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:13,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:32,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:33,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:35,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:36,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:36,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:41,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:42,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:44,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,20:46,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
15/03/2017,21:37,,Myotis sp.,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
16/03/2017,19:49,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
22/03/2017,20:04,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
22/03/2017,20:36,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
22/03/2017,20:37,,Myotis sp.,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
24/03/2017,18:55,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
24/03/2017,19:19,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
24/03/2017,19:35,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
24/03/2017,19:35,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,18:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,18:58,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,18:59,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:00,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:00,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:01,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:04,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:05,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:05,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:05,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:06,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:11,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:15,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:15,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:19,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:19,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
25/03/2017,19:44,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
26/03/2017,20:03,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
27/03/2017,19:37,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
27/03/2017,19:51,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
27/03/2017,20:07,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:52,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:53,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:54,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:55,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:57,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,18:58,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:02,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:02,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:02,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:02,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:03,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:03,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:03,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:04,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:04,,C.Pip,2,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:04,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:05,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:12,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:15,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:18,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:21,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:23,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:24,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:25,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:30,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:30,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:32,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:34,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:35,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:38,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:39,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:40,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:40,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:41,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:41,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:42,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:43,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:48,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:48,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:49,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:50,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:52,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:52,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:53,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:54,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:55,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,19:56,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,20:00,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,20:00,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,20:01,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,20:01,,S.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
28/03/2017,20:02,,C.Pip,1,Alive,SK 7044 5150,Waterbodies,Pond,"Banks vegetated, high/medium banks",HL,Passive Anabat detector,
