Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Method,Any other comments
12/05/2017,21:31,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:31,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:32,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:33,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:35,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:35,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:36,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:37,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:37,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:40,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:41,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:42,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:45,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:45,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:47,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:56,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:58,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,21:59,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:02,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:02,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:03,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:04,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:06,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:08,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:09,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:11,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:11,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:11,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:14,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:16,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:16,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:18,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:19,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:19,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:20,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:20,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:21,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:23,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:23,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:29,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:29,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:29,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:32,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:33,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:33,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:34,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:34,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:36,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:37,,C.Pip,2,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:38,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:39,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:39,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:40,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:41,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:41,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:41,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:42,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:42,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:42,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:43,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:43,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:43,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:43,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:43,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:45,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:46,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:46,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:46,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:47,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:47,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:50,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:50,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:51,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:52,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:53,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:54,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:54,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:55,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:55,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:56,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:56,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:56,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:57,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:57,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:58,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,22:58,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:00,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:01,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:01,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:01,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:01,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:02,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:04,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:05,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:05,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:05,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:06,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:07,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:08,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:09,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:12,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:13,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:14,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:14,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:15,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:16,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:18,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:18,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:19,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:19,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:19,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:20,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:21,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:21,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:21,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:22,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:23,,C.Pip,2,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:23,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:23,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:23,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:24,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:24,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:24,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:25,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:25,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:27,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:28,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:28,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:28,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:29,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:30,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:30,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:30,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:30,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:30,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:31,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:31,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:32,,S.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:33,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:35,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:35,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:36,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:36,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:36,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:37,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:40,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:40,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:42,,C.Pip,2,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:42,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:43,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:43,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:44,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:44,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:45,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:46,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:47,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:47,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:48,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:49,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:50,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:52,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:52,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:52,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:53,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:54,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:56,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:57,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:57,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:58,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:59,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
12/05/2017,23:59,,C.Pip,1,Alive,SK 6982 5205,Woodland,Mixed,"Moderate shrub layer, moderate field layer, plantation",HL,Passive Anabat detector,
